rank,name,platform,year,genre,publisher,na_sales,eu_sales,jp_sales,other_sales,global_sales
10773,Jikkyou Powerful Pro Yakyuu 2013,PSV,2013,Sports,Konami Digital Entertainment,0.0,0.0,0.1,0.0,0.1
10774,Dead or Alive 5,PSV,2013,Fighting,Tecmo Koei,0.0,0.05,0.03,0.02,0.1
10775,Tokimeki Memorial: Taisen Pazurudama,PS,1996,Puzzle,Konami Digital Entertainment,0.0,0.0,0.09,0.01,0.1
10776,InuYasha: Secret of the Divine Jewel,DS,2007,Role-Playing,Namco Bandai Games,0.09,0.0,0.0,0.01,0.1
10777,MotoGP 2,XB,2003,Racing,THQ,0.07,0.02,0.0,0.0,0.1
10778,Pro Yakyuu Famista DS,DS,2007,Sports,Namco Bandai Games,0.0,0.0,0.1,0.0,0.1
10779,Ultimate Muscle - The Kinnikuman Legacy: The Path of the Superhero,GBA,2002,Fighting,Banpresto,0.05,0.02,0.03,0.0,0.1
10780,BIT.TRIP COMPLETE,Wii,2011,Misc,Rising Star Games,0.06,0.02,0.0,0.01,0.1
10781,EyeCreate,PS3,2007,Misc,Sony Computer Entertainment,0.0,0.08,0.0,0.02,0.1
10782,Skylanders: Spyro's Adventure,PC,2011,Action,Activision,0.05,0.03,0.0,0.01,0.1
10783,Paws & Claws: Pet Vet,Wii,2009,Simulation,THQ,0.09,0.0,0.0,0.01,0.1
10784,Touch Mechanic,DS,2008,Simulation,Nintendo,0.09,0.0,0.0,0.01,0.1
10785,Ciel Nosurge: Ushinawareta Hoshi e Sasagu Uta,PSV,2012,Adventure,Gust,0.0,0.0,0.1,0.0,0.1
10786,Ar tonelico: Melody of Elemia,PS2,2006,Role-Playing,505 Games,0.0,0.0,0.1,0.0,0.1
10787,Man vs. Wild,X360,2011,Action,Crave Entertainment,0.09,0.0,0.0,0.01,0.1
10789,Pony Friends 2,Wii,2009,Simulation,Eidos Interactive,0.04,0.05,0.0,0.01,0.1
10790,Castlevania Double Pack,GBA,2006,Platform,Konami Digital Entertainment,0.07,0.03,0.0,0.0,0.1
10791,Ballistic: Ecks vs. Sever,GBA,2002,Shooter,BAM! Entertainment,0.07,0.03,0.0,0.0,0.1
10792,Jikkyou Powerful Pro Yakyuu 11,GC,2004,Sports,Konami Digital Entertainment,0.0,0.0,0.09,0.0,0.1
10793,Steel Battalion,XB,2002,Simulation,Microsoft Game Studios,0.05,0.02,0.02,0.0,0.1
10794,The Daring Game for Girls,Wii,,Adventure,Unknown,0.09,0.0,0.0,0.01,0.1
10795,Glory Days 2,DS,2007,Strategy,Ghostlight,0.08,0.0,0.0,0.01,0.1
10796,Johnny Bravo in The Hukka-Mega-Mighty-Ultra-Extreme Date-O-Rama,DS,2009,Action,Blast! Entertainment Ltd,0.09,0.0,0.0,0.01,0.1
10797,Street Fighter Collection,PS,1997,Fighting,Capcom,0.0,0.0,0.09,0.01,0.1
10798,thinkSMART,DS,2010,Misc,Conspiracy Entertainment,0.09,0.0,0.0,0.01,0.1
10799,Digimon Story: Super Xros Wars Blue/Red,DS,2011,Role-Playing,Namco Bandai Games,0.0,0.0,0.1,0.0,0.1
10800,Tennis no Oji-Sama: Motto Gakuensai no Ouji-Sama - More Sweet Edition,DS,2010,Sports,Konami Digital Entertainment,0.0,0.0,0.1,0.0,0.1
10801,Mind Quiz,PSP,2006,Action,Ubisoft,0.08,0.01,0.0,0.01,0.1
10802,Populous DS,DS,2008,Strategy,Rising Star Games,0.07,0.0,0.02,0.01,0.1
10803,Who Wants to Be A Millionaire?,X360,2011,Misc,Ubisoft,0.09,0.0,0.0,0.01,0.1
10804,Bladestorm: The Hundred Years' War,X360,2007,Action,Tecmo Koei,0.08,0.01,0.0,0.01,0.1
10805,Cartoon Network: Punch Time Explosion,3DS,2011,Fighting,Deep Silver,0.07,0.02,0.0,0.01,0.1
10806,Imagine: Reporter,DS,2010,Simulation,Ubisoft,0.08,0.01,0.0,0.01,0.1
10807,Disney Planes Fire & Rescue,3DS,2014,Action,Disney Interactive Studios,0.01,0.08,0.0,0.01,0.1
10808,MX SuperFly featuring Ricky Carmichael,XB,2002,Racing,THQ,0.07,0.02,0.0,0.0,0.1
10809,Gokuhou!! Mecha Mote Iinchou: MM Town de Miracle Change!,DS,2009,Simulation,Konami Digital Entertainment,0.0,0.0,0.1,0.0,0.1
10810,Natural Doctrine,PS4,2014,Role-Playing,Nippon Ichi Software,0.05,0.02,0.02,0.01,0.1
10811,SNK vs. Capcom Card Fighters DS,DS,2006,Strategy,Ignition Entertainment,0.09,0.0,0.0,0.01,0.1
10812,Mystery Stories: Curse of the Ancient Spirits,DS,2011,Adventure,GSP,0.05,0.04,0.0,0.01,0.1
10813,Kuroko's Basketball: Miracle Game,3DS,2014,Sports,Namco Bandai Games,0.0,0.0,0.1,0.0,0.1
10814,Minority Report: Everybody Runs,XB,2002,Action,Activision,0.07,0.02,0.0,0.0,0.1
10815,MindJack,X360,2011,Shooter,Square Enix,0.07,0.02,0.0,0.01,0.1
10816,ReCore,XOne,2016,Action,Microsoft Game Studios,0.06,0.03,0.0,0.01,0.1
10817,NASCAR,PSP,2006,Racing,Electronic Arts,0.09,0.0,0.0,0.01,0.1
10818,Halo 2,PC,2007,Shooter,Microsoft Game Studios,0.01,0.06,0.0,0.02,0.1
10819,Shox,PS2,2002,Racing,Electronic Arts,0.05,0.04,0.0,0.01,0.09
10820,Unou no Tatsujin: Soukai! Machigai Museum 2,DS,2007,Misc,Namco Bandai Games,0.0,0.0,0.09,0.0,0.09
10821,Playboy: The Mansion,XB,2005,Simulation,Ubisoft,0.07,0.02,0.0,0.0,0.09
10822,The X-Factor,X360,2010,Misc,Deep Silver,0.0,0.08,0.0,0.01,0.09
10823,Gundam Breaker,PSV,2013,Action,Namco Bandai Games,0.0,0.0,0.09,0.0,0.09
10824,Neo Atlas,PS,1998,Strategy,ArtDink,0.0,0.0,0.09,0.01,0.09
10825,Jaws: Ultimate Predator,Wii,2011,Action,Majesco Entertainment,0.09,0.0,0.0,0.01,0.09
10826,Disney's Aladdin in Nasira's Revenge,PS,2000,Action,Sony Computer Entertainment,0.05,0.04,0.0,0.01,0.09
10827,Kiniro no Corda 3,PSP,2010,Adventure,Tecmo Koei,0.0,0.0,0.09,0.0,0.09
10828,SeaWorld Adventure Parks: Shamu's Deep Sea Adventure,GC,2005,Adventure,Activision,0.07,0.02,0.0,0.0,0.09
10829,Taiko no Tatsujin: Don Don! Mystery Adventure,3DS,2016,Action,Namco Bandai Games,0.0,0.0,0.09,0.0,0.09
10830,Winning Post 6,PS2,2003,Sports,Tecmo Koei,0.0,0.0,0.09,0.0,0.09
10831,Egg Monster Hero,DS,,Role-Playing,Square Enix,0.0,0.0,0.09,0.0,0.09
10832,Rock Band Country Track Pack 2,Wii,2011,Misc,MTV Games,0.09,0.0,0.0,0.01,0.09
10833,Darkest of Days,X360,2009,Shooter,Phantom EFX,0.09,0.0,0.0,0.01,0.09
10834,Whacked!,XB,2002,Misc,Microsoft Game Studios,0.07,0.02,0.0,0.0,0.09
10835,Ghostbusters: The Video Game (DS Version),PC,2010,Action,Take-Two Interactive,0.0,0.08,0.0,0.02,0.09
10836,Barnyard,PS2,2006,Action,THQ,0.05,0.04,0.0,0.01,0.09
10837,Big League Sports: Summer,Wii,2009,Sports,Activision,0.09,0.0,0.0,0.01,0.09
10838,Angry Birds: Rio,PC,2011,Puzzle,Focus Home Interactive,0.0,0.07,0.0,0.02,0.09
10839,Dance on Broadway,PS3,2011,Misc,Ubisoft,0.05,0.03,0.0,0.01,0.09
10840,Risen 3: Titan Lords,PC,2014,Role-Playing,Deep Silver,0.0,0.08,0.0,0.01,0.09
10841,Dungeons,PC,2011,Strategy,Kalypso Media,0.07,0.02,0.0,0.01,0.09
10842,Pac-Man World 3,GC,2005,Platform,Namco Bandai Games,0.07,0.02,0.0,0.0,0.09
10843,SingStar Apres-Ski Party 2,PS3,2010,Misc,Sony Computer Entertainment,0.0,0.07,0.0,0.02,0.09
10844,Raven Squad: Operation Hidden Dagger,X360,2009,Shooter,Evolved Games,0.08,0.01,0.0,0.01,0.09
10845,Rocky,GC,2002,Fighting,Rage Software,0.07,0.02,0.0,0.0,0.09
10846,Gundam Breaker 3,PS4,2016,Action,Namco Bandai Games,0.0,0.0,0.09,0.0,0.09
10847,Crash 'N' Burn,XB,2004,Racing,Eidos Interactive,0.07,0.02,0.0,0.0,0.09
10848,Medieval II: Total War,PC,2006,Strategy,Sega,0.0,0.08,0.0,0.02,0.09
10849,NFL Blitz 20-02,XB,2002,Sports,Midway Games,0.07,0.02,0.0,0.0,0.09
10850,Metal Fight Beyblade,DS,2009,Action,Hudson Soft,0.0,0.0,0.09,0.0,0.09
10851,Robots,XB,2005,Action,Vivendi Games,0.07,0.02,0.0,0.0,0.09
10852,Speed Kings,PS2,2003,Racing,Acclaim Entertainment,0.05,0.04,0.0,0.01,0.09
10853,Monopoly Collection,Wii,2011,Misc,Electronic Arts,0.02,0.07,0.0,0.01,0.09
10854,The King of Fighters XIV,PS4,2016,Fighting,Deep Silver,0.04,0.01,0.03,0.01,0.09
10855,Langrisser V: The End of Legend,SAT,1998,Strategy,NCS,0.0,0.0,0.09,0.0,0.09
10856,FIFA Street 3,DS,2008,Sports,Electronic Arts,0.07,0.02,0.0,0.01,0.09
10857,PhotoKano,PSP,2012,Adventure,Kadokawa Shoten,0.0,0.0,0.09,0.0,0.09
10858,Ouchi Mainichi Tamagotchi,3DS,2012,Action,Namco Bandai Games,0.0,0.0,0.09,0.0,0.09
10859,Fresh PreCure! Asobi Collection,DS,2009,Action,Namco Bandai Games,0.0,0.0,0.09,0.0,0.09
10860,Populous: The Beginning,PS,1998,Strategy,Electronic Arts,0.05,0.04,0.0,0.01,0.09
10861,Rygar: The Battle of Argus,Wii,2008,Action,Rising Star Games,0.09,0.0,0.0,0.01,0.09
10862,Chess,PS,2001,Strategy,Success,0.05,0.04,0.0,0.01,0.09
10863,Rosco McQueen: Firefighter Extreme,PS,1997,Action,Sony Computer Entertainment,0.05,0.04,0.0,0.01,0.09
10864,Terranigma,SNES,1995,Role-Playing,Nintendo,0.0,0.0,0.09,0.0,0.09
10865,PAC-MAN and the Ghostly Adventures,3DS,2013,Platform,Namco Bandai Games,0.05,0.04,0.0,0.01,0.09
10866,The Voice,WiiU,2014,Action,Activision,0.08,0.0,0.0,0.01,0.09
10867,Forever Kingdom,PS2,2001,Role-Playing,From Software,0.02,0.02,0.04,0.01,0.09
10868,Blitz: Overtime,PSP,2006,Sports,Midway Games,0.09,0.0,0.0,0.01,0.09
10869,Cabela's North American Adventures,PSP,2010,Sports,Activision,0.08,0.0,0.0,0.01,0.09
10870,Altered Beast: Guardian of the Realms,GBA,2002,Action,THQ,0.07,0.02,0.0,0.0,0.09
10871,Field & Stream: Total Outdoorsman Challenge,X360,2010,Sports,505 Games,0.09,0.0,0.0,0.01,0.09
10872,Wordmaster,DS,2008,Strategy,Zoo Digital Publishing,0.09,0.0,0.0,0.01,0.09
10873,Shining Tears,PS2,2004,Role-Playing,Sega,0.05,0.04,0.0,0.01,0.09
10874,MotoGP,XB,2002,Racing,THQ,0.07,0.02,0.0,0.0,0.09
10875,Scaler,PS2,2004,Platform,Take-Two Interactive,0.05,0.04,0.0,0.01,0.09
10876,Gradius V,PS2,2004,Shooter,Konami Digital Entertainment,0.05,0.04,0.0,0.01,0.09
10877,X-COM: UFO Defense,PS,1995,Strategy,Microprose,0.05,0.04,0.0,0.01,0.09
10878,Raiden Fighters Aces,X360,2008,Shooter,Valcon Games,0.06,0.03,0.0,0.01,0.09
10879,Scooby-Doo! Who's Watching Who?,DS,2006,Adventure,THQ,0.08,0.01,0.0,0.01,0.09
10880,World Cup '98 France: Road to Win,SAT,1998,Sports,Sega,0.0,0.0,0.09,0.0,0.09
10881,MLB SlugFest 20-04,XB,2003,Sports,Midway Games,0.07,0.02,0.0,0.0,0.09
10882,Barbie and the Magic of Pegasus,GBA,2005,Action,Vivendi Games,0.07,0.02,0.0,0.0,0.09
10883,SD Gundam G Generation DS,DS,2005,Role-Playing,Namco Bandai Games,0.0,0.0,0.09,0.0,0.09
10884,Adventure Time: Finn & Jake Investigations,X360,2015,Action,Little Orbit,0.02,0.06,0.0,0.01,0.09
10885,Bleach: Heat the Soul,PSP,2005,Fighting,Sony Computer Entertainment,0.0,0.0,0.09,0.0,0.09
10886,Fishing Master World Tour,Wii,2009,Sports,Hudson Entertainment,0.09,0.0,0.0,0.01,0.09
10887,Psychonauts,PS2,2005,Platform,Majesco Entertainment,0.05,0.04,0.0,0.01,0.09
10888,Harvey Birdman: Attorney at Law,PSP,2008,Adventure,Capcom,0.08,0.0,0.0,0.01,0.09
10889,World Stadium 5,PS,2001,Sports,Namco Bandai Games,0.0,0.0,0.09,0.01,0.09
10890,The Legend of Heroes: A Tear of Vermillion,PSP,2005,Role-Playing,Namco Bandai Games,0.08,0.0,0.0,0.01,0.09
10891,Digimon World: Next Order,PSV,2016,Action,Namco Bandai Games,0.0,0.0,0.09,0.0,0.09
10892,The Amazing Spider-Man (Console Version),WiiU,2013,Action,Activision,0.05,0.03,0.0,0.01,0.09
10893,The Crew: Wild Run,PS4,2015,Action,Ubisoft,0.0,0.08,0.0,0.01,0.09
10894,ESPN NBA 2Night,PS2,2000,Sports,Konami Digital Entertainment,0.05,0.04,0.0,0.01,0.09
10895,Uta no Prince-Sama: Debut,PSP,2012,Adventure,Broccoli,0.0,0.0,0.09,0.0,0.09
10896,Galactic Taz Ball,DS,2010,Platform,Warner Bros. Interactive Entertainment,0.09,0.0,0.0,0.01,0.09
10897,Freekstyle,GC,2002,Racing,Electronic Arts,0.07,0.02,0.0,0.0,0.09
10898,Ford Mustang: The Legend Lives,XB,2005,Racing,Take-Two Interactive,0.07,0.02,0.0,0.0,0.09
10899,Virtua Fighter CG Portrait Series Vol.3: Akira Yuki,SAT,1995,Misc,Sega,0.0,0.0,0.09,0.0,0.09
10900,Digimon Rumble Arena 2,PS2,2004,Fighting,Atari,0.05,0.04,0.0,0.01,0.09
10901,Scooby-Doo! Unmasked,DS,2005,Platform,THQ,0.07,0.02,0.0,0.01,0.09
10902,Dora the Explorer: Dora Saves the Crystal Kingdom,PS2,2009,Misc,Take-Two Interactive,0.05,0.04,0.0,0.01,0.09
10903,Etrian Odyssey 2 Untold: Knight of Fafnir,3DS,2014,Role-Playing,Atlus,0.07,0.02,0.0,0.01,0.09
10904,"Prinny 2: Dawn of Operation Panties, Dood!",PSP,2010,Platform,Nippon Ichi Software,0.05,0.0,0.03,0.01,0.09
10905,Alien Monster Bowling League,Wii,2009,Sports,Destineer,0.09,0.0,0.0,0.01,0.09
10906,Devil May Cry 4,PS4,2015,Action,Capcom,0.01,0.0,0.08,0.0,0.09
10907,Shockwave Assault,PS,1995,Simulation,Electronic Arts,0.05,0.04,0.0,0.01,0.09
10908,echochrome,PSP,2008,Puzzle,Sony Computer Entertainment,0.0,0.01,0.08,0.0,0.09
10909,Ribbit King,PS2,2003,Sports,Atari,0.05,0.04,0.0,0.01,0.09
10910,Generator Rex: Agent of Providence,Wii,2011,Action,Activision,0.07,0.01,0.0,0.01,0.09
10911,Championship Foosball,Wii,2008,Sports,505 Games,0.09,0.0,0.0,0.01,0.09
10912,World Championship Poker 2: Featuring Howard Lederer,XB,2005,Misc,Crave Entertainment,0.07,0.02,0.0,0.0,0.09
10913,Alien Hominid,GC,2004,Shooter,O3 Entertainment,0.07,0.02,0.0,0.0,0.09
10914,Lego Star Wars: The Force Awakens,PSV,2016,Action,Warner Bros. Interactive Entertainment,0.02,0.05,0.0,0.02,0.09
10915,Pro Yakyuu Greatest Nine 98,SAT,1998,Sports,Sega,0.0,0.0,0.09,0.0,0.09
10916,Snood 2: On Vacation,DS,2005,Puzzle,Zoo Digital Publishing,0.09,0.0,0.0,0.01,0.09
10917,Ninja Gaiden Black,XB,2005,Action,Microsoft Game Studios,0.07,0.02,0.0,0.0,0.09
10918,Playmobil Pirates,DS,2009,Action,Mindscape,0.08,0.0,0.0,0.01,0.09
10919,Girls und Panzer: I Will Master Tankery,PSV,2014,Action,Namco Bandai Games,0.0,0.0,0.09,0.0,0.09
10920,Bogey: Dead 6,PS,1996,Simulation,Sony Computer Entertainment,0.05,0.04,0.0,0.01,0.09
10921,Hakuouki: Zuisouroku Portable,PSP,2010,Adventure,Idea Factory,0.0,0.0,0.09,0.0,0.09
10922,Puyo Pop Fever (JP sales),DS,2004,Puzzle,Ignition Entertainment,0.0,0.0,0.09,0.0,0.09
10923,Dragon Ball Kai: Ultimate Butouden,DS,2011,Fighting,Namco Bandai Games,0.0,0.0,0.09,0.0,0.09
10924,Yu-Gi-Oh! GX: The Beginning of Destiny (US sales),PS2,2007,Strategy,Konami Digital Entertainment,0.05,0.04,0.0,0.01,0.09
10925,Brain Age: Concentration Training,3DS,2012,Puzzle,Nintendo,0.09,0.0,0.0,0.01,0.09
10926,Henry Hatsworth in the Puzzling Adventure,DS,2009,Puzzle,Electronic Arts,0.08,0.01,0.0,0.01,0.09
10927,Shin Megami Tensei,PS,2001,Role-Playing,Atlus,0.0,0.0,0.09,0.01,0.09
10928,Trivial Pursuit unhinged,XB,2004,Misc,Atari,0.07,0.02,0.0,0.0,0.09
10929,U-Sing  2,Wii,2010,Misc,Mindscape,0.0,0.08,0.0,0.01,0.09
10930,Backyard Sports: Sandlot Sluggers,X360,2010,Sports,Atari,0.09,0.0,0.0,0.01,0.09
10931,The Revenge of Shinobi,GBA,2002,Platform,Atari,0.07,0.02,0.0,0.0,0.09
10932,Bloody Roar 4,PS2,2003,Fighting,Konami Digital Entertainment,0.05,0.04,0.0,0.01,0.09
10933,Playmobil Circus,Wii,2009,Action,Mindscape,0.06,0.02,0.0,0.01,0.09
10934,Let's Ride! Silver Buckle Stables,PS2,2006,Sports,THQ,0.05,0.04,0.0,0.01,0.09
10935,Star Wars: Empire at War - Gold Pack,PC,2007,Strategy,LucasArts,0.01,0.06,0.0,0.01,0.09
10936,Hakuoki: Demon of the Fleeting Blossom,PSP,2009,Adventure,Idea Factory,0.08,0.0,0.0,0.01,0.09
10937,Cabela's Big Game Hunter,GBA,2002,Sports,Activision Value,0.07,0.02,0.0,0.0,0.09
10938,Import Tuner Challenge (American sales),X360,2006,Racing,Ubisoft,0.07,0.01,0.0,0.01,0.09
10939,I-Ninja,GC,2003,Platform,Namco Bandai Games,0.07,0.02,0.0,0.0,0.09
10940,Truth or Lies,PS3,2010,Misc,THQ,0.06,0.02,0.0,0.01,0.09
10941,WSC Real 11: World Snooker Championship,PS3,2011,Sports,Koch Media,0.0,0.07,0.0,0.02,0.09
10942,World Soccer Winning Eleven 2010: Aoki Samurai no Chousen,PS2,2010,Sports,Konami Digital Entertainment,0.0,0.0,0.09,0.0,0.09
10943,Crash Boom Bang!,DS,2006,Misc,Vivendi Games,0.07,0.01,0.0,0.01,0.09
10944,Dragon Tales: Dragon Seek,PS,2000,Platform,Ubisoft,0.05,0.03,0.0,0.01,0.09
10945,NCAA March Madness 08,PS3,2007,Sports,Electronic Arts,0.08,0.0,0.0,0.01,0.09
10946,Tom Clancy's EndWar,DS,2008,Strategy,Ubisoft,0.08,0.01,0.0,0.01,0.09
10947,Yourself Fitness,XB,2004,Sports,responDESIGN,0.07,0.02,0.0,0.0,0.09
10948,Tak: The Great Juju Challenge,DS,2005,Platform,THQ,0.09,0.0,0.0,0.01,0.09
10949,NBA 2K16,PC,2015,Sports,Take-Two Interactive,0.02,0.06,0.0,0.01,0.09
10950,Def Jam Fight For NY: The Takeover,PSP,2006,Action,Electronic Arts,0.08,0.0,0.0,0.01,0.09
10951,NHL 2K8,PS3,2007,Sports,Take-Two Interactive,0.08,0.01,0.0,0.01,0.09
10952,Black & White 2,PC,2005,Strategy,Electronic Arts,0.01,0.07,0.0,0.01,0.09
10953,GripShift,PSP,2005,Racing,Ubisoft,0.08,0.0,0.0,0.01,0.09
10954,Jenga World Tour,DS,2007,Misc,Atari,0.09,0.0,0.0,0.01,0.09
10955,Riviera: The Promised Land,PSP,2006,Role-Playing,505 Games,0.07,0.0,0.02,0.01,0.09
10956,The Idolmaster: Platinum Stars,PS4,2016,Simulation,Namco Bandai Games,0.0,0.0,0.09,0.0,0.09
10957,Get Fit with Mel B,Wii,2010,Sports,Black Bean Games,0.03,0.05,0.0,0.01,0.09
10958,Destroy All Humans! Path of the Furon,PS3,2009,Action,THQ,0.0,0.08,0.0,0.01,0.09
10959,Resident Evil Chronicles HD,PS3,2012,Shooter,Capcom,0.0,0.0,0.09,0.0,0.09
10960,Wonder World Amusement Park,DS,2009,Misc,Majesco Entertainment,0.08,0.0,0.0,0.01,0.09
10961,Return Fire,PS,1996,Strategy,Time Warner Interactive,0.05,0.03,0.0,0.01,0.09
10962,Lock's Quest,DS,2008,Strategy,THQ,0.08,0.0,0.0,0.01,0.09
10963,Transformers: Devastation,X360,2015,Action,Activision,0.06,0.02,0.0,0.01,0.09
10964,Wild ARMs: Alter Code F,PS2,2003,Role-Playing,Sony Computer Entertainment,0.05,0.04,0.0,0.01,0.09
10965,Bomberman Max 2: Blue Advance,GBA,2002,Puzzle,Vivendi Games,0.07,0.02,0.0,0.0,0.09
10966,Dora's Big Birthday Adventure,DS,2010,Misc,Take-Two Interactive,0.08,0.01,0.0,0.01,0.09
10967,Atari Classics Evolved,PSP,2007,Misc,Atari,0.08,0.0,0.0,0.01,0.09
10968,Pillow Pets,DS,2011,Adventure,GameMill Entertainment,0.09,0.0,0.0,0.01,0.09
10969,SingStar: Made In Germany,PS3,2009,Misc,Sony Computer Entertainment,0.0,0.07,0.0,0.02,0.09
10970,Kawasaki Quad Bikes,Wii,2007,Racing,Data Design Interactive,0.07,0.01,0.0,0.01,0.09
10971,Shrek SuperSlam,XB,2005,Action,Activision,0.07,0.02,0.0,0.0,0.09
10972,Rapid Reload,PS,1995,Shooter,Sony Computer Entertainment,0.0,0.0,0.09,0.01,0.09
10973,New Legends,XB,2002,Action,THQ,0.07,0.02,0.0,0.0,0.09
10974,Total Overdose: A Gunslinger's Tale in Mexico,PS2,2005,Shooter,Eidos Interactive,0.04,0.04,0.0,0.01,0.09
10975,The Secret Saturdays: Beasts of the 5th Sun,PSP,2009,Action,D3Publisher,0.08,0.0,0.0,0.01,0.09
10976,Island Xtreme Stunts,PS2,2002,Action,Electronic Arts,0.04,0.03,0.0,0.01,0.09
10977,Fighting Fantasy: The Warlock of Firetop Mountain,DS,2009,Role-Playing,Aspyr,0.09,0.0,0.0,0.01,0.09
10978,Agassi Tennis Generation,PS2,2003,Sports,DreamCatcher Interactive,0.04,0.03,0.0,0.01,0.09
10979,Young Justice: Legacy,PS3,2013,Action,Namco Bandai Games,0.06,0.02,0.0,0.01,0.09
10980,Metal Slug X,PS,2001,Shooter,Virgin Interactive,0.05,0.03,0.0,0.01,0.09
10981,Samurai Shodown Anthology,PSP,,Fighting,Ignition Entertainment,0.08,0.0,0.0,0.01,0.09
10982,Space Invaders Extreme,PSP,2008,Shooter,Square Enix,0.06,0.01,0.01,0.01,0.09
10983,Driver: Renegade,3DS,2011,Racing,Ubisoft,0.05,0.04,0.0,0.01,0.09
10984,Running Wild,PS,1997,Racing,989 Studios,0.05,0.03,0.0,0.01,0.09
10985,Romance of the Three Kingdoms X,PS2,2005,Strategy,Tecmo Koei,0.04,0.03,0.0,0.01,0.09
10986,Brigandine: The Legend of Forsena,PS,1998,Strategy,Atlus,0.05,0.03,0.0,0.01,0.09
10987,Pro Evolution Soccer 2012,PC,2011,Action,Konami Digital Entertainment,0.0,0.07,0.0,0.02,0.09
10988,MX SuperFly featuring Ricky Carmichael,GC,2002,Racing,THQ,0.07,0.02,0.0,0.0,0.09
10989,Disney's The Haunted Mansion,XB,2003,Platform,Take-Two Interactive,0.07,0.02,0.0,0.0,0.09
10990,Sound Novel Machi,SAT,1998,Adventure,ChunSoft,0.0,0.0,0.09,0.0,0.09
10991,FIFA 2001: Major League Soccer,PS2,2000,Sports,Electronic Arts,0.0,0.0,0.09,0.0,0.09
10992,I Love Puppies,DS,2010,Simulation,Destineer,0.09,0.0,0.0,0.01,0.09
10993,Jikkyou Powerful Pro Yakyuu 14 Ketteiban,PS2,2007,Sports,Konami Digital Entertainment,0.0,0.0,0.09,0.0,0.09
10994,Pokemon Rumble World,3DS,2015,Action,Nintendo,0.0,0.01,0.08,0.0,0.09
10995,JASF: Jane's Advanced Strike Fighters,X360,2011,Simulation,Deep Silver,0.06,0.02,0.0,0.01,0.09
10996,Beaterator,PSP,2009,Misc,Take-Two Interactive,0.06,0.02,0.0,0.02,0.09
10997,Skies of Arcadia,DC,2000,Role-Playing,Sega,0.0,0.0,0.09,0.0,0.09
10998,NASCAR: Dirt to Daytona,GC,2002,Racing,Infogrames,0.07,0.02,0.0,0.0,0.09
10999,Demon Chaos,PS2,,Action,Konami Digital Entertainment,0.0,0.0,0.09,0.0,0.09
11000,Challenge Me: Brain Puzzles 2,DS,2010,Puzzle,O-Games,0.05,0.04,0.0,0.01,0.09
11001,Cake Mania: Main Street,DS,2011,Simulation,Majesco Entertainment,0.09,0.0,0.0,0.01,0.09
11002,Road Trip,PS2,2002,Racing,Play It,0.04,0.03,0.0,0.01,0.09
11003,Blood of Bahamut,DS,2009,Role-Playing,Square Enix,0.0,0.0,0.09,0.0,0.09
11004,Damnation,PS3,2009,Shooter,Codemasters,0.07,0.01,0.0,0.01,0.09
11005,DaGeDar,DS,2011,Action,GameMill Entertainment,0.09,0.0,0.0,0.01,0.09
11006,Quiz Magic Academy DS: Futatsu no Jikuu Koku,DS,2010,Misc,Konami Digital Entertainment,0.0,0.0,0.09,0.0,0.09
11007,Lilie no Atelier: Salburg no Renkinjutsushi 3,PS2,2001,Role-Playing,Gust,0.0,0.0,0.09,0.0,0.09
11008,Supremacy MMA,PSV,2012,Fighting,505 Games,0.02,0.05,0.0,0.02,0.09
11009,Top Gun: Firestorm Advance,GBA,2002,Shooter,Titus,0.07,0.02,0.0,0.0,0.09
11010,Justice League Heroes,DS,2006,Role-Playing,Eidos Interactive,0.08,0.0,0.0,0.01,0.09
11011,Project Eden,PS2,2001,Action,Eidos Interactive,0.04,0.03,0.0,0.01,0.09
11012,Disney Art Academy,3DS,2016,Action,Nintendo,0.01,0.01,0.07,0.0,0.09
11013,Pipe Mania,DS,2008,Puzzle,Empire Interactive,0.08,0.01,0.0,0.01,0.09
11014,NERF N-Strike: Double Blast Bundle,Wii,2010,Shooter,Electronic Arts,0.09,0.0,0.0,0.0,0.09
11015,Space Chimps,Wii,2008,Platform,Brash Entertainment,0.08,0.0,0.0,0.01,0.09
11016,Sega Casino,DS,2005,Misc,Sega,0.08,0.0,0.0,0.01,0.09
11017,Ben 10 Galactic Racing,PS3,2011,Racing,D3Publisher,0.06,0.02,0.0,0.01,0.09
11018,Ghosthunter,PS2,2003,Action,Sony Computer Entertainment,0.04,0.03,0.0,0.01,0.09
11019,Junior Mystery Quest,DS,2011,Puzzle,GSP,0.07,0.01,0.0,0.01,0.09
11020,Obscure: The Aftermath,PSP,2009,Action,Playlogic Game Factory,0.05,0.03,0.0,0.02,0.09
11021,Family GameShow,Wii,2009,Misc,Zushi Games,0.08,0.0,0.0,0.01,0.09
11022,Great Party Games,Wii,2010,Misc,O-Games,0.0,0.08,0.0,0.01,0.09
11023,Seven: Molmorth no Kiheitai,PS2,2000,Action,Namco Bandai Games,0.0,0.0,0.09,0.0,0.09
11024,Doraemon: Nobita to Midori no Kyojinden DS,DS,2008,Platform,Sega,0.0,0.0,0.09,0.0,0.09
11025,Jimmie Johnson's Anything With an Engine,X360,2011,Racing,Konami Digital Entertainment,0.08,0.0,0.0,0.01,0.09
